feature,importance
X15,2.3718629048374194
X44,1.6582163210259777
X39,1.012474112361037
X43,0.9906231797128321
X30,0.8184296191879512
X17,0.6861531426823574
X23,0.6541015107804867
X24,0.5442674574249515
X2,0.4921575556030487
X10,0.4638012898521435
X18,0.41413248537459796
X26,0.3518521444094292
X13,0.2975321490141316
X25,0.29075136600570783
X27,0.26331166219021507
X14,0.25804140838316425
X0,0.24653606465476582
X32,0.23132350735731966
X29,0.2257629089423159
X7,0.2182578534685234
X16,0.20624308041806555
X31,0.1998196912701511
X20,0.19807111832324742
X37,0.198008184104345
X19,0.1962754297024915
X9,0.177523107550173
X22,0.17751226238460677
X4,0.17339617833186313
X38,0.1628242345765758
X3,0.15816549399147328
X1,0.15513557777530637
X21,0.15226303671548866
X11,0.13693303300841728
X41,0.13167509752891882
X40,0.13107862273901508
X5,0.12664348898862934
X28,0.12428643823019185
X34,0.12012713819781272
X12,0.11534764052291545
X35,0.11375218898739861
X42,0.11188573668768984
X33,0.11124616513061318
X6,0.11073928811152374
X36,0.11039870643927636
X8,0.107052512219652
