feature,importance
X42,1.1239332654119525
X35,1.0152021327059992
X23,1.0151894913161876
X16,1.0116563969255965
X33,0.9851573034691578
X25,0.917002431064042
X19,0.7566884355065301
X1,0.7549477618520035
X7,0.6301651702603348
X44,0.5545271486985414
X31,0.5395827108441511
X45,0.5381940562835565
X12,0.4315781718318189
X38,0.42925827825893714
X28,0.4129512641588628
X3,0.3428218295733212
X11,0.3100285917727384
X39,0.304723411734014
X18,0.30372983301430156
X48,0.2932392038456645
X49,0.28020751322880794
X8,0.275600580431963
X34,0.26785661013194706
X37,0.2643765522415581
X17,0.26153061760702007
X5,0.25679606530076216
X26,0.2227698378386794
X29,0.22007357063147914
X22,0.19339307086135563
X36,0.16337534289844338
X9,0.15715084890916514
X43,0.1514327480793629
X32,0.14516777557151322
X41,0.14512736052940745
X20,0.1280170718385844
X6,0.11585027567996037
X40,0.11049482529179326
X46,0.10082059976162862
X4,0.09431425703557773
X2,0.0654323718067598
X27,0.06277112777585078
X47,0.04900483803223774
X21,0.048236571975659205
X0,0.04150321931597351
X10,0.040134289802707473
X30,0.036366775395249754
X13,0.028313903758415488
X14,0.026923773840492108
X15,0.019579490972456027
X24,0.0195381121491381
