feature,importance
X3,0.04862874228909316
X30,0.03857093050187705
X8,0.03461013152431723
X48,0.020230005516373786
X12,0.011901949846935394
X43,0.010419522915765993
X49,0.00968904625015275
X37,0.008068111928612598
X45,0.007975009535672687
X24,0.007657601400861314
X16,0.007541049050317819
X18,0.006331653177563567
X6,0.0050088787913759
X11,0.004839058294307324
X25,0.004184968153543559
X15,0.0031841175400101757
X19,0.0031695876113750276
X9,0.003098536935521225
X32,0.002781849438836798
X21,0.0027720586379960887
X44,0.002734847516421724
X14,0.002439799541926914
X20,0.002014595318911597
X35,0.0017688124371821679
X22,0.0017586908819976089
X33,0.001727557556966531
X40,0.001301110190206236
X46,0.001170247228583139
X31,0.001167643640388269
X1,0.0009262449584959543
X2,0.0008378269360187916
X34,0.0007251670478248346
X13,0.0006593078534097005
X5,0.0005028871207667178
X36,0.0004901628977269865
X4,0.0004840923171605027
X23,0.0004680911262774317
X0,0.00045275519121205427
X39,0.000441345146833919
X17,0.00039602217735955494
X7,0.0003420836218923795
X47,0.0003208425414282829
X29,0.00018870666109942248
X26,0.0001836777020129375
X27,0.00016437056301365376
X42,0.00013895856778326561
X41,0.00013524589820299298
X28,6.579570886096915e-05
X38,0.0
X10,0.0
