feature,importance
X8,1.4061653799181846
X7,0.644961676725446
X0,0.4685459836864002
X9,0.44538253797690336
X4,0.3153959836032787
X2,0.1403406214409548
X5,0.10945641146218543
X1,0.09531908749786668
X6,0.08984086767049361
X3,0.05929530503894029
