feature,importance
X3,0.3936795753967705
X1,0.27174028630155833
X2,0.2541214616515931
X4,0.22002225075612558
X6,0.157517614614504
X7,0.0926773732602436
X5,0.034543342672233524
X0,0.030542828842080087
X9,0.0285890986671549
X8,0.02773330566966226
