feature,importance
X42,1.875775917968019
X35,1.0981989490108848
X23,0.9742287881811869
X26,0.9317434654447335
X16,0.8369283197043571
X5,0.5601471394873504
X19,0.5466577315169459
X39,0.4959145197573866
X1,0.47392319305790287
X44,0.43581106929364927
X25,0.4301659571966346
X33,0.37976180169089707
X12,0.3267275038167285
X18,0.3042326668093988
X31,0.2876062203168667
X2,0.2570331379924362
X43,0.22027725565012454
X7,0.20659335101899892
X49,0.1946609944572205
X9,0.15761895046658161
X6,0.1126574995268122
X17,0.09434997837774729
X32,0.08691485644161977
X38,0.08186599323393062
X22,0.08049345438270293
X21,0.07379052521455948
X41,0.061782939641150635
X47,0.05743475798193238
X24,0.045223089809478624
X34,0.04438113267285329
X3,0.04402748152935899
X13,0.039488591973033005
X8,0.038106875324146125
X20,0.03583570771441165
X45,0.03273684044989328
X40,0.027012625838922014
X11,0.027008171437761387
X10,0.02371118047738265
X14,0.022458884906314296
X28,0.020826739042956347
X27,0.020552460315097342
X30,0.019214443951849593
X0,0.019094572766643038
X4,0.01607484400798903
X29,0.014424414742416694
X46,0.013396794825792506
X48,0.012214015850590057
X37,0.011613343051703444
X15,0.01065461150564446
X36,0.009756487838907986
