feature,importance
X7,1.7103997288262038
X2,1.2700684082719127
X4,0.42166385735871126
X1,0.12317589496519606
X9,0.11134797509756396
X0,0.1027612162757807
X8,0.08425577196168799
X5,0.06687000599069631
X6,0.03768676178259041
X3,0.030892775958399107
