feature,importance
X2,2.7768231327347537
X10,1.5078165502321597
X25,1.3300879140629618
X9,1.110748163068215
X12,0.8249087139976277
X32,0.8189443966650025
X42,0.7734719463721992
X5,0.6760090908772624
X16,0.6497600699478743
X26,0.5447781454635972
X6,0.5366883705031069
X35,0.49379978765815424
X15,0.4720882765286569
X23,0.44988280720754814
X44,0.43791232697763793
X37,0.4262567899887814
X19,0.32410092210310915
X33,0.31738230925625144
X3,0.31731282403249794
X1,0.28513519810676924
X38,0.2752545883361189
X39,0.2553275228053632
X41,0.22142343372377465
X31,0.20529803874480088
X22,0.19353609937580657
X18,0.1819185848152463
X21,0.1790147720653498
X0,0.1707150261922566
X30,0.16271285872680213
X8,0.15492980948459606
X27,0.15490610494359242
X11,0.15098679322231273
X34,0.14319139259713085
X45,0.14157992532293165
X7,0.1385659060153762
X47,0.13381352633547572
X4,0.13292417103868528
X43,0.1302364481914713
X17,0.11869337428375941
X48,0.11282623030753218
X14,0.11172073645559757
X46,0.10861429471368998
X20,0.1081388311889323
X13,0.10726895577612573
X36,0.10376246657258158
X29,0.09067951685587848
X49,0.09016076223285097
X28,0.08018090115587267
X24,0.060151780445461496
X40,0.05957323210413017
