feature,importance
X25,2.3703167423907843
X12,1.9912427123459275
X33,1.662686879268514
X0,1.544706829549122
X2,1.3168700634738608
X41,1.1588237808927355
X37,1.0170172259139572
X18,0.9867422770607784
X34,0.8396905593947847
X38,0.7771888216229474
X19,0.7713446074433027
X47,0.7111292504335232
X30,0.670759040541906
X44,0.6412897833196135
X6,0.6332491576898507
X5,0.5888654035005146
X15,0.5620839150891261
X20,0.5594095033425222
X22,0.49399744971183124
X28,0.45854175316437873
X24,0.4441871063075562
X45,0.4381814839790574
X46,0.411393774058812
X48,0.37136631131341874
X7,0.3433125413812676
X39,0.3369722118528806
X8,0.329020110507083
X49,0.29783271582432364
X4,0.2775949859239125
X32,0.2545672185433049
X14,0.253950758777079
X17,0.24504434654451215
X3,0.23418448958957808
X29,0.23082492298929838
X13,0.22897050840243083
X1,0.2151355320314373
X23,0.1924347611615704
X35,0.1705418761964645
X31,0.1598415860744933
X36,0.1441633433270509
X10,0.14204824695748464
X9,0.13475400324987463
X11,0.10870468367627653
X27,0.10504864644648575
X26,0.10374595403069059
X42,0.10070704264564956
X40,0.09935634833706382
X16,0.08126284847697592
X21,0.07665327638709249
X43,0.05644912427850004
