feature,importance
X37,1.5798233570611537
X19,1.2435403883530685
X41,1.1743304335961042
X33,1.0047046369176558
X22,0.996111272106742
X30,0.8895752768020573
X48,0.8833762254109948
X34,0.849589418997817
X47,0.8408686506621551
X39,0.6988080023152666
X6,0.6776216893220951
X44,0.6054228296352064
X46,0.601404620551156
X0,0.5894479007842304
X7,0.5381914515230014
X18,0.5024357482932083
X24,0.4989075341861852
X14,0.4045806589303416
X12,0.37859506016732086
X15,0.3542430740465391
X49,0.3262548966209088
X36,0.2826635283848886
X1,0.24113821715779035
X45,0.20893550361090557
X28,0.1786142612904002
X40,0.16670749421747366
X11,0.15338757241532502
X2,0.14339690650133616
X42,0.13258947964829315
X8,0.12733389492213648
X25,0.1259777012936412
X10,0.11045314182902347
X3,0.10760288851233493
X26,0.10381607226670515
X13,0.0973650125500502
X5,0.09636937524776376
X29,0.0833067233336134
X4,0.08318323105177497
X43,0.07308821366604551
X38,0.06519159899244314
X21,0.06325080097235981
X16,0.06082842137727179
X9,0.05619226154837911
X35,0.050922401803330616
X17,0.048696901155356256
X23,0.045515915699303695
X31,0.03898137544072747
X20,0.03219991387874713
X27,0.02889485968430564
X32,0.016674961211707282
