feature,importance
X33,2.2842222129475656
X42,1.9369019192206212
X6,1.2729672629041309
X35,1.2408572922697028
X2,1.1236451926436324
X9,1.1040637993651388
X0,0.7941349837107298
X19,0.4804584245461965
X44,0.4293229258512664
X39,0.4170755356655821
X23,0.40695813008150494
X20,0.3654726540012279
X5,0.3632996301484825
X26,0.3352428771863514
X16,0.3346773406705369
X31,0.3111727523356377
X1,0.3106718484020344
X3,0.2853213542788533
X43,0.27270696219875623
X41,0.25118727485424275
X40,0.23055703270275085
X10,0.21832357679054848
X12,0.20595909882509067
X25,0.18282010819016833
X38,0.1690257391558899
X8,0.16873956857407854
X32,0.16672367579750486
X46,0.16653026911518712
X7,0.1654724109254491
X34,0.16175182320985138
X11,0.1538245346410082
X22,0.1523614738425856
X36,0.1475838590371617
X45,0.14730875599219911
X27,0.14029962424419606
X4,0.13731068834774193
X18,0.13719061183052209
X14,0.11996223188535259
X29,0.11514431244878029
X17,0.10337361616836509
X49,0.09901974262414943
X24,0.06829463722808042
X30,0.05290630489286533
X47,0.040041192505445064
X21,0.029150675115734433
X13,0.028597809733283044
X28,0.026654818431631276
X48,0.022417098434773967
X15,0.01793091970848548
X37,0.016915239968775465
