feature,importance
X24,2.6883729943749173
X47,1.428640760699214
X2,1.2105955892210847
X46,0.9368947343475452
X33,0.8998364052268434
X41,0.7432411976466433
X48,0.597572503286571
X44,0.5265675397963243
X31,0.4549018711909348
X38,0.38679371983664945
X12,0.35905862996987176
X7,0.3333619730827141
X4,0.3316705655763321
X39,0.28244944450567055
X43,0.2661124664688338
X0,0.25244654321312965
X21,0.21859385767648218
X5,0.19908065227631147
X23,0.19826093677794357
X8,0.17810571236436168
X3,0.16675185267829548
X19,0.16414605696350482
X30,0.15842342896177694
X40,0.15646520674763534
X49,0.1508517787842178
X6,0.1364927503358673
X27,0.13533152078009278
X34,0.1284113086255759
X9,0.12530762686750227
X13,0.12090715892081073
X42,0.11737027185099104
X11,0.11521798774124566
X22,0.11484324960346987
X10,0.1017564135224967
X29,0.10138181586030161
X45,0.09961824592816658
X36,0.0941460077241942
X15,0.08798474912416734
X18,0.087286054216158
X28,0.07348421508527028
X1,0.07034237934185102
X14,0.0590703959741661
X35,0.055011685655607566
X37,0.053353547564042356
X32,0.04121737839865491
X20,0.03753371513700547
X25,0.024124745053914237
X17,0.012924392588003946
X26,0.012350891299108258
X16,0.01004844342721298
