feature,importance
X33,1.9919961887547972
X24,1.8407577771985373
X44,0.7573248695735603
X45,0.6731600547981129
X21,0.6034712431669774
X30,0.5793872302409766
X46,0.5620473813725794
X32,0.5225662345563954
X4,0.4540321373051209
X48,0.45147635065972475
X0,0.4513219838808309
X7,0.39472460695668316
X47,0.3821070017079029
X10,0.3425808438733068
X3,0.3109181979412874
X12,0.2592798063166201
X41,0.2574448246750689
X2,0.2494769449486743
X39,0.24907082905937603
X31,0.24601771004800746
X9,0.2449964919655863
X26,0.24428704122123274
X17,0.1746991338523276
X15,0.1644758487382573
X6,0.164202955482509
X40,0.15090108155564624
X42,0.11226681931222979
X5,0.11176614594157597
X8,0.11045577472651694
X49,0.09513066131827413
X1,0.05200922888451125
X37,0.047686122115675224
X22,0.04537309755163422
X13,0.02887936604734617
X25,0.02301221833604479
X16,0.022889636203860402
X18,0.02286309330589087
X14,0.020904959285955944
X35,0.02032674961468826
X20,0.019894688526158392
X34,0.01920419279068515
X11,0.01902753745412947
X27,0.018515264764723496
X38,0.017614025530263082
X19,0.017558303197376526
X28,0.01512470193949391
X43,0.014970099148380833
X29,0.014577903496977698
X23,0.010029163081623516
X36,0.0065315101261494805
