feature,importance
X4,2.036255017598038
X5,1.0061699568578177
X7,0.7361149780408822
X9,0.40763478418571514
X8,0.13749170723162335
X6,0.10337388729499666
X0,0.0
X1,0.0
X2,0.0
X3,0.0
