feature,importance
X15,2.2873092373737585
X44,1.3258359101446964
X39,1.2454982902504275
X43,1.1422243584746483
X30,0.9142255700460086
X24,0.5850784752703686
X2,0.5654045573295834
X23,0.4472207657517484
X16,0.4235652663634737
X18,0.37660899778359735
X26,0.3656076909331908
X22,0.35606973645706286
X27,0.3260902809187688
X14,0.30049022169594364
X37,0.26299480676626574
X19,0.2539754957459977
X17,0.24463720385053428
X0,0.2297567106349117
X9,0.21043096233384948
X29,0.19654649118380466
X20,0.1774788816206588
X1,0.17655682734446607
X38,0.17152542201989404
X21,0.1536082344894256
X3,0.15358140797529582
X4,0.14301157433939413
X7,0.14216477732342245
X12,0.1361753016698183
X31,0.12543009776745417
X41,0.12053034451742364
X11,0.11933578546943949
X10,0.11547143414472291
X35,0.11261033546787927
X42,0.10838795584252128
X5,0.10773400137352791
X33,0.10498583160238642
X32,0.10433746695695569
X6,0.10408961540625122
X13,0.10300164920623466
X8,0.10283279562037531
X36,0.10220429073093101
X28,0.10087764046993035
X25,0.09818349870047913
X34,0.09690036502070651
X40,0.09024992397833716
