feature,importance
X44,1.0066831378926653
X45,0.6743847617519708
X31,0.5878116499580923
X21,0.5822484370278879
X46,0.5474432820363723
X0,0.5163947686849766
X24,0.5142570936986965
X30,0.5072704841182275
X42,0.4751892268585418
X6,0.41950982681038845
X32,0.4162605104625229
X39,0.37551698634359765
X48,0.36653454917593575
X47,0.36186348347739083
X34,0.34835306115880416
X33,0.34785526575923015
X16,0.3433234829085449
X10,0.3204615855932583
X26,0.2284017999301077
X2,0.2216911390683692
X38,0.2079745744339036
X41,0.20177733884624297
X49,0.19003996162297032
X5,0.18948062426222706
X9,0.17763596154347558
X12,0.17722716654416748
X15,0.17158761573565176
X13,0.13994760563109288
X3,0.13949066430938678
X14,0.13132962780745416
X35,0.12944707393844074
X7,0.1236606658917806
X8,0.11852048065255402
X36,0.11749647723722573
X17,0.11468085899865804
X40,0.09178572736269121
X4,0.058018963979817616
X37,0.04461387380118422
X1,0.032811556506444385
X27,0.028870159145439965
X22,0.025310614476618216
X18,0.01815586991979344
X11,0.01805754194002883
X25,0.016707971187142373
X28,0.015800944395744677
X20,0.015005701352905958
X43,0.011242798742776207
X29,0.010678871740536442
X19,0.009406504321038595
X23,0.007433287994282125
