feature,importance
X9,0.22921787797439516
X1,0.131381328552453
X6,0.06674572685713785
X7,0.06453076381813874
X0,0.05249739704599209
X4,0.03305729618094646
X8,0.03165708970618689
X2,0.0
X3,0.0
X5,0.0
