feature,importance
X1,1.2779398264880972
X0,0.8951005147734938
X6,0.642667455572482
X9,0.1925889669695248
X5,0.07681857322379959
X4,0.05874630172469071
X3,0.05019932999795509
X8,0.04434904155284543
X2,0.027003517376740987
X7,0.025073498696920243
