feature,importance
X37,1.5493169782646157
X19,1.185240334071324
X41,1.1814020605411897
X22,0.9795555794286085
X33,0.9783536084938121
X48,0.9421580000184818
X30,0.9342919093702418
X34,0.8604568137124032
X47,0.7977139086795704
X39,0.7034727778158165
X6,0.6498168057994563
X46,0.606240456777755
X44,0.6024549796917655
X0,0.5973667054214237
X7,0.5120092247184375
X24,0.49286996717942877
X18,0.4835611526265775
X14,0.42520454544845215
X12,0.3449423696239527
X49,0.34141088410666
X15,0.31216507542040395
X36,0.262149860234452
X1,0.2591986784689334
X45,0.2069225567422619
X40,0.1671363746546068
X11,0.15834662426350937
X28,0.15530511063667848
X8,0.12695857748265568
X3,0.11077804593612148
X10,0.10701406137126478
X13,0.10046703114083178
X26,0.10042540297763804
X42,0.10030231731516114
X2,0.09878487411146299
X4,0.08645033379015177
X5,0.08623537130687481
X29,0.08427078993866922
X25,0.08374531921412616
X43,0.06787903393105528
X9,0.06166261364988277
X21,0.059804058337997915
X38,0.058488734122152296
X35,0.04905713288914667
X31,0.046717165608100235
X16,0.04509270912761095
X23,0.04369244271904732
X27,0.03275876375532583
X20,0.03234521435711241
X17,0.02695240927859253
X32,0.023318607887760162
