feature,importance
X3,5.635476141433952
X6,4.132379802713046
X8,0.7249366185793947
X9,0.7084727247004377
X2,0.4682461964863171
X7,0.35492609393645375
X1,0.2597694227391089
X4,0.15884091063898453
X5,0.1278436598553584
X0,0.0
