feature,importance
X37,0.9659059518458207
X42,0.9179570955109486
X2,0.7755738866166864
X15,0.7375691349946061
X5,0.709464832736926
X6,0.6330959777437039
X44,0.620952441165629
X9,0.5666367194955865
X32,0.5617089357263653
X16,0.5232299061026215
X35,0.4771811887426763
X38,0.424726852516079
X26,0.41422719866884633
X12,0.3505148077394272
X31,0.3371957293431426
X27,0.3246525840530594
X36,0.32452367043662705
X23,0.27706933222918684
X0,0.2518277364021799
X1,0.25002614099215714
X33,0.24037558496903916
X10,0.22033323537539354
X25,0.19296283214344226
X18,0.19128209788647121
X39,0.15887496153916655
X49,0.14644645616032725
X43,0.13118749293283213
X3,0.12288772146979979
X34,0.11126857873437233
X24,0.10859178206463865
X19,0.10244622442816138
X21,0.08677290300234729
X17,0.07696771542551789
X45,0.06671647814814156
X46,0.0613060116802373
X8,0.05145846968675977
X22,0.05089064153001945
X14,0.04548841533141343
X13,0.040173403344551106
X7,0.03334366659097528
X11,0.03232288134407059
X48,0.029194306528584218
X41,0.022244876651061892
X47,0.01760058748934632
X30,0.01690428224438287
X20,0.01332277069770891
X28,0.012212671194375383
X29,0.011060460967293947
X4,0.009299507409042085
X40,0.0064633647722886645
