feature,importance
X9,1.5351729119616013
X0,1.092592313582083
X5,1.0675703386297868
X7,0.764350397366989
X3,0.5801072404080982
X8,0.03222224970845719
X1,0.03142437679261112
X4,0.030113532024179518
X2,0.0260928667431766
X6,0.020353139361917575
