feature,importance
X2,2.3148336462095047
X16,1.3238088557358014
X10,1.25825912501291
X12,1.11063259492376
X21,0.851485767334839
X3,0.847815463738529
X9,0.6234285494744118
X15,0.6086378314706608
X44,0.6034021568285022
X28,0.5912667105688467
X42,0.5772341188096165
X25,0.5372023673521239
X5,0.49982148742543137
X23,0.4917823598416096
X35,0.49079927260694356
X33,0.45938915522094415
X45,0.4565552487387718
X1,0.42774017460064284
X19,0.4259073128212812
X37,0.38556231548260256
X0,0.35831828019722
X8,0.3352049742728376
X48,0.32746661894886847
X7,0.3258616378819067
X6,0.2664675535483705
X38,0.25440207077110993
X29,0.24531976518665866
X31,0.23923144273601749
X36,0.1988443786415733
X11,0.19287022678678073
X18,0.17672696744621366
X22,0.17411317418350908
X32,0.1619044785713356
X39,0.15948251687889278
X46,0.14814655481640013
X49,0.14716910744523554
X30,0.1469290520595003
X34,0.14536811053342572
X26,0.14075270324324785
X27,0.13212497961826372
X13,0.12835982750343322
X43,0.1253354674432564
X17,0.12379966623321324
X47,0.12115258898644927
X4,0.1158816892440232
X14,0.09710471239951136
X20,0.09379647281224864
X41,0.08613052899122658
X40,0.08113233116456657
X24,0.06484119717347028
