feature,importance
X42,1.2001173309939797
X16,1.0138702445945984
X35,1.0090610596531033
X23,1.006246362607171
X33,0.9735372316545426
X25,0.9295594049340147
X19,0.7813334749934044
X1,0.7540917761737691
X7,0.6231164275057347
X44,0.5477160608256681
X31,0.537001034986361
X45,0.5230664110065366
X38,0.4349488290436556
X12,0.42649804774201067
X28,0.4170727456812983
X3,0.34235910388181096
X18,0.32133493395989
X39,0.31078031273544526
X11,0.3047941622425644
X48,0.2984596991306697
X49,0.2847153712236168
X37,0.2743175724394506
X34,0.26978238989146536
X8,0.26479853710991796
X17,0.26460708927908455
X5,0.2531556676465217
X29,0.2414443549829897
X26,0.21892579012675134
X22,0.1940091332462546
X9,0.1561559949568957
X36,0.1547354865396879
X41,0.14689783357158348
X32,0.14626514122349335
X43,0.1413093928442195
X20,0.12852631732957817
X46,0.1122911427799142
X6,0.1112294988830994
X40,0.10420590640463905
X4,0.08936125802139633
X27,0.07114338515975077
X2,0.0656605963659454
X21,0.057897649338011954
X47,0.057682302612226996
X30,0.05137815505090262
X0,0.045205835021934364
X10,0.041995870461187
X13,0.029288494062852177
X14,0.02872062049217738
X15,0.02234566971695165
X24,0.021852642328366617
