feature,importance
X19,6.614760684713219
X6,6.4837451052123445
X15,2.6532742490595274
X33,2.1359695116958672
X40,2.104962696214758
X31,1.785228112789762
X39,1.6853931168622045
X34,1.6693443285788805
X22,1.6254579126511552
X14,1.6036625451163098
X20,1.397141251844561
X5,1.1601584320068847
X24,1.1546423798088066
X30,1.044663840925015
X1,0.9090590714957116
X37,0.8626371278608923
X11,0.8413256058297189
X23,0.7767920993543231
X16,0.6599197533314441
X35,0.6254948923981307
X26,0.5479813478805764
X18,0.46195993669687796
X44,0.4511122071536056
X36,0.39198423975282837
X4,0.2596931547765674
X32,0.24095779715550672
X38,0.19935259953073445
X12,0.19623788940112907
X29,0.16690985779783407
X27,0.16634139787664434
X21,0.0
X43,0.0
X42,0.0
X41,0.0
X2,0.0
X3,0.0
X8,0.0
X7,0.0
X17,0.0
X9,0.0
X10,0.0
X28,0.0
X13,0.0
X25,0.0
X0,0.0
