feature,importance
X2,1.602938214693619
X35,1.4475354586540703
X42,1.3058471419279607
X6,0.9008968156316047
X19,0.8370379063706475
X9,0.766284225475267
X33,0.5305420551453318
X44,0.5225528206210993
X0,0.48258884789814466
X31,0.45091805101799376
X23,0.41676827619124845
X1,0.4101396982219142
X25,0.3807928134625538
X20,0.37012770096366004
X5,0.36039404940621994
X43,0.2875840380339648
X3,0.2702200682459505
X32,0.2476216542709582
X16,0.22721273323587948
X41,0.22580330535529738
X10,0.22402108846413873
X40,0.2177606256264549
X39,0.21686866554711082
X26,0.21247372649659257
X18,0.18366892290197442
X7,0.14369421268485977
X22,0.10247725435364881
X38,0.0979458539070201
X49,0.08422362542504329
X12,0.08383969056775116
X34,0.05562166641953919
X8,0.04498313555953949
X17,0.03550968857200979
X27,0.0338076562185281
X46,0.02755570867869003
X47,0.02653918912689776
X13,0.02645572361553439
X30,0.02496269773706912
X11,0.02262032456000654
X21,0.02196595205142184
X14,0.019295587321881046
X4,0.018767047743340058
X45,0.017923021242725403
X24,0.01346828553718133
X29,0.011872892121803496
X36,0.008438417627086725
X48,0.007775487335149513
X28,0.006841300215822257
X15,0.005446507017703677
X37,0.003215813343551333
