feature,importance
X42,1.6925820979103687
X23,1.6265351806170623
X33,1.5028381293159887
X35,1.2877973649982977
X3,0.8381830874575253
X44,0.7324533220842758
X25,0.6902723841896556
X0,0.6193036599085524
X1,0.601734144813624
X12,0.559948317837879
X31,0.5408317392223765
X2,0.5157613547598928
X45,0.5040396532759429
X29,0.4930475061185044
X40,0.46295838133961487
X38,0.4368376524200711
X7,0.4184985642407399
X34,0.40577239463892495
X8,0.36124002507770747
X19,0.35767808004970425
X16,0.34483553242321263
X15,0.2924796987476714
X39,0.2908841782747696
X28,0.28542740577241643
X5,0.2477588821466944
X11,0.22732017610034191
X41,0.2268375534130397
X46,0.1733837744498347
X18,0.17102008359521295
X36,0.1691829930677592
X4,0.16834700077712403
X10,0.16796237555557453
X22,0.14774506657384598
X49,0.14381529365282664
X20,0.1306580760796808
X48,0.12585731600594077
X17,0.1130381895900465
X37,0.10862785695020692
X14,0.09232100870346978
X13,0.08124390032557213
X26,0.08088585173573754
X43,0.07357360499033608
X9,0.07012979601619079
X24,0.06777011760949841
X30,0.06717242790250737
X32,0.06024740040847302
X27,0.034554211883975304
X6,0.03230605600723107
X47,0.022596101440315045
X21,0.017186793353523876
