feature,importance
X15,2.278257946735096
X44,1.3477948276551612
X39,1.21775650035227
X43,1.1340502778248978
X30,0.9410139169931726
X24,0.5832899894314125
X2,0.5689722443642381
X23,0.4513452512036868
X18,0.42009548669147523
X16,0.38904419074010094
X26,0.3549361725308268
X27,0.30377024586481854
X14,0.3026333402386324
X17,0.2953686477119312
X19,0.2606667894589775
X0,0.21704917150512784
X9,0.1717396688322007
X20,0.15371747732230504
X21,0.13851631467028597
X38,0.12621308813576249
X22,0.12421492073232274
X3,0.1098753219928636
X1,0.10681005451308855
X4,0.0866407115757363
X7,0.08368235413317042
X10,0.07770210816713584
X31,0.07153836500673584
X41,0.05692632819698776
X25,0.049391578230507924
X42,0.048375548364618846
X12,0.04231461561762014
X40,0.0
X35,0.0
X37,0.0
X36,0.0
X13,0.0
X34,0.0
X33,0.0
X32,0.0
X29,0.0
X28,0.0
X6,0.0
X8,0.0
X11,0.0
X5,0.0
